steig_id;stop_id;name;rbl;direction
1264593601;1085619253;"Rebhanngasse";315;"H"
1264593602;1085617525;"Innstraße";316;"H"
1264593603;1085622156;"Traisengasse";317;"H"
1264593604;1085617057;"Dresdner Straße";318;"H"
1264593605;1085617488;"Höchstädtplatz";2494;"H"
1264593606;1085614225;"Dr.-Adolf-Schärf-Heim";680;"H"
1264593607;1085616140;"Forsthausgasse";681;"H"
1264593608;1085615836;"Leystraße";609;"H"
1264593609;1085616266;"Friedrich-Engels-Platz";5530;"H"
1264593610;1085620405;"Matthäus-Jiszda-Straße";5542;"H"
1264593611;1085614863;"Am Spitz";638;"H"
1264593612;1085616081;"Floridsdorf";1125;"H"
1264593639;1085616081;"Floridsdorf";1125;"R"
1264593640;1085620405;"Matthäus-Jiszda-Straße";5738;"R"
1264593641;1085616266;"Friedrich-Engels-Platz";5539;"R"
1264593642;1085615836;"Leystraße";626;"R"
1264593643;1085616140;"Forsthausgasse";677;"R"
1264593644;1085614225;"Dr.-Adolf-Schärf-Heim";678;"R"
1264593645;1085617488;"Höchstädtplatz";;"R"
1264593646;1085617057;"Dresdner Straße";323;"R"
1264593647;1085622156;"Traisengasse";324;"R"
1264593648;1085617525;"Innstraße";325;"R"
1264593649;1085619253;"Rebhanngasse";326;"R"
1264593650;1085614873;"Am Tabor";327;"R"
1264593651;1085617035;"Heinestraße";328;"R"
1264593652;1085623374;"Taborstraße";1019;"R"
1264593653;1085618079;"Karmeliterplatz";1020;"R"
1264593654;1085616559;"Gredlerstraße";133;"R"
1264593655;1085619931;"Schwedenplatz";5507;"R"
1264593656;1085617760;"Julius-Raab-Platz";23;"R"
1264593657;1085617249;"Hintere Zollamtsstraße";132;"R"
1264593658;1085619156;"Radetzkyplatz";164;"R"
1264593659;1085617175;"Hetzgasse";165;"R"
1264593660;1085619188;"Löwengasse";166;"R"
1264593661;1085622854;"Wittelsbachstraße";2114;"R"
1264593662;1085622854;"Wittelsbachstraße";2104;"R"
1264593697;1085621174;"Handelskai";624;"H"
1264593698;1085616266;"Friedrich-Engels-Platz";625;"H"
1264593699;1085620996;"Lorenz-Müller-Gasse";2495;"H"
1264593700;1085614131;"Dietmayrgasse";633;"H"
1264593701;1085615340;"Gürtelbrücke";634;"H"
1264593702;1085619120;"Spittelau";2498;"H"
1264593703;1085616498;"Glatzgasse";5763;"H"
1264593704;1085618377;"Nußdorfer Straße";1230;"H"
1264593705;1085622932;"Währinger Straße-Volksoper";5665;"H"
1264593706;1085620579;"Michelbeuern-AKH";5756;"H"
1264593707;1085614695;"Alser Straße";5666;"H"
1264593708;1085617722;"Josefstädter Straße";5667;"H"
1264593709;1085622081;"Thaliastraße";5668;"H"
1264593710;1085622294;"Urban-Loritz-Platz";5564;"H"
1264593711;1085622294;"Urban-Loritz-Platz";5564;"H"
1264593712;1085622620;"Westbahnhof";5669;"H"
1264593713;1085616665;"Gumpendorfer Straße";5619;"H"
1264593714;1085614885;"Fünfhausgasse";2722;"H"
1264593715;1085621779;"Stiegergasse";1578;"H"
1264593716;1085620242;"LÃ¤ngenfeldgasse";3162;"H"
1264593717;1085616865;"Hans-Mandl-Berufsschule";5620;"H"
1264593718;1085615153;"Aßmayergasse";1718;"H"
1264593719;1085620540;"Dörfelstraße";1640;"H"
1264593720;1085618780;"Meidling";500;"H"
1264593721;1085622718;"Wienerbergbrücke";1842;"H"
1264593722;1085621513;"Sonnergasse";1721;"H"
1264593723;1085614775;"Altmannsdorfer Straße";1803;"H"
1264593724;1085619588;"Sagedergasse";1804;"H"
1264593725;1085620154;"Jungnickelweg";1805;"H"
1264593726;1085621735;"Steinsee";1806;"H"
1264593727;1085622866;"Alterlaa";1950;"H"
1264593764;1085622866;"Alterlaa";2545;"R"
1264593765;1085621735;"Steinsee";1806;"R"
1264593766;1085620154;"Jungnickelweg";1834;"R"
1264593767;1085619588;"Sagedergasse";1835;"R"
1264593768;1085614775;"Altmannsdorfer Straße";1836;"R"
1264593769;1085621513;"Sonnergasse";1745;"R"
1264593770;1085622718;"Wienerbergbrücke";1746;"R"
1264593771;1085619682;"Meidling, Schedifkaplatz";1847;"R"
1264593772;1085618780;"Meidling";1683;"R"
1264593773;1085620540;"Dörfelstraße";;"R"
1264593774;1085616302;"Flurschützstraße/Längenfeldgasse";1749;"R"
1264593775;1085616865;"Hans-Mandl-Berufsschule";5621;"R"
1264593776;1085620242;"LÃ¤ngenfeldgasse";3130;"R"
1264593777;1085621779;"Stiegergasse";5584;"R"
1264593778;1085614885;"Fünfhausgasse";2723;"R"
1264593779;1085616665;"Gumpendorfer Straße";5657;"R"
1264593780;1085622620;"Westbahnhof";5658;"R"
1264593781;1085622620;"Westbahnhof";5658;"R"
1264593782;1085622294;"Urban-Loritz-Platz";5659;"R"
1264593783;1085622294;"Urban-Loritz-Platz";5659;"R"
1264593784;1085622081;"Thaliastraße";5660;"R"
1264593785;1085617722;"Josefstädter Straße";5661;"R"
1264593786;1085614695;"Alser Straße";5662;"R"
1264593787;1085620579;"Michelbeuern-AKH";5757;"R"
1264593788;1085622932;"Währinger Straße-Volksoper";5663;"R"
1264593789;1085618377;"Nußdorfer Straße";1230;"R"
1264593790;1085618377;"Nußdorfer Straße";5664;"R"
1264593791;1085615862;"Liechtenwerder Platz";5529;"R"
1264593792;1085615340;"Gürtelbrücke";642;"R"
1264593793;1085614131;"Dietmayrgasse";643;"R"
1264593794;1085620996;"Lorenz-Müller-Gasse";2496;"R"
1264593795;1085616266;"Friedrich-Engels-Platz";590;"R"
1264593796;1085614678;"Allerheiligengasse";623;"R"
1264593797;1085621174;"Handelskai";624;"R"
1264593825;1085617844;"Kagraner Platz";;"H"
1264593826;1085624109;"Rennbahnweg";874;"H"
1264593827;1085624109;"Rennbahnweg";2668;"H"
1264593828;1085620965;"Martin-Gaunersdorfer-Gasse";5518;"H"
1264593829;1085613725;"Maculangasse/Wagramer Straße";2469;"H"
1264593830;1085620264;"Maculangasse";3092;"H"
1264593831;1085619058;"Puchgasse";3093;"H"
1264593832;1085615856;"Tillmanngasse";2669;"H"
1264593833;1085622170;"Voitgasse";;"H"
1264593834;1085619513;"Rautenweg";;"H"
1264593835;1085621222;"Niedermoserstraße";2542;"H"
1264593836;1085623280;"Lichtblaustraße";2461;"H"
1264593837;1085621391;"Percostraße";936;"H"
1264593838;1085618575;"Wagramer Straße/Ostbahn";937;"H"
1264593839;1085614002;"Campingplatzweg";951;"H"
1264593840;1085615165;"Badeteich Süßenbrunn";938;"H"
1264593841;1085613629;"Bettelheimstraße";2462;"H"
1264593842;1085621671;"Stallarngasse";2463;"H"
1264593843;1085622002;"Süßenbrunn";2464;"H"
1264593844;1085621671;"Stallarngasse";2465;"H"
1264593845;1085613629;"Bettelheimstraße";2466;"H"
1264593846;1085613629;"Bettelheimstraße";2749;"H"
1264593847;1085621112;"Sportpark Süßenbrunn";3040;"H"
1264593848;1085622014;"Süßenbrunner Platz";940;"H"
1264593876;1085613725;"Maculangasse/Wagramer Straße";2471;"R"
1264593877;1085624109;"Rennbahnweg";2668;"R"
1264593878;1085624109;"Rennbahnweg";2668;"R"
1264593879;1085614996;"Doningasse";997;"R"
1264593880;1085617844;"Kagraner Platz";;"R"
1264593881;1085622014;"Süßenbrunner Platz";940;"R"
1264593882;1085621109;"Weingartenallee";3039;"R"
1264593883;1085621112;"Sportpark Süßenbrunn";3040;"R"
1264593884;1085613629;"Bettelheimstraße";943;"R"
1264593885;1085613629;"Bettelheimstraße";2462;"R"
1264593886;1085621671;"Stallarngasse";2463;"R"
1264593887;1085622002;"Süßenbrunn";2464;"R"
1264593888;1085621671;"Stallarngasse";2465;"R"
1264593889;1085613629;"Bettelheimstraße";2466;"R"
1264593890;1085615165;"Badeteich Süßenbrunn";945;"R"
1264593891;1085614002;"Campingplatzweg";999;"R"
1264593892;1085618575;"Wagramer Straße/Ostbahn";946;"R"
1264593893;1085621391;"Percostraße";947;"R"
1264593894;1085623280;"Lichtblaustraße";2467;"R"
1264593895;1085621222;"Niedermoserstraße";2544;"R"
1264593896;1085619513;"Rautenweg";;"R"
1264593897;1085622170;"Voitgasse";3099;"R"
1264593898;1085615856;"Tillmanngasse";3094;"R"
1264593899;1085619058;"Puchgasse";3089;"R"
1264593900;1085620264;"Maculangasse";3098;"R"
1264593925;1085614301;"Döblinger Steg";1211;"H"
1264593926;1085615340;"Gürtelbrücke";1198;"H"
1264593927;1085622688;"Wexstraße";1190;"H"
1264593928;1085621000;"Jägerstraße";1199;"H"
1264593929;1085613809;"Brigittaplatz";2757;"H"
1264593930;1085622504;"Wallensteinplatz";2758;"H"
1264593931;1085616353;"Gaußplatz";2225;"H"
1264593932;1085618466;"Obere Augartenstraße";2388;"H"
1264593933;1085622450;"Malzgasse";3374;"H"
1264593934;1085623374;"Taborstraße";2759;"H"
1264593935;1085617035;"Heinestraße";2686;"H"
1264593936;1085619545;"Rueppgasse";329;"H"
1264593937;1085624166;"Kleine Stadtgutgasse";2687;"H"
1264593938;1085618953;"Praterstern";2100;"H"
1264593939;1085616999;"Heiligenstadt";1308;"H"
1264593940;1085621165;"Boschstraße/Halteraugasse";774;"H"
1264593941;1085615466;"Kreilplatz";805;"H"
1264593942;1085621168;"Amtshaus Muthgasse";1309;"H"
1264593943;1085620660;"Mooslackengasse";1208;"H"
1264593944;1085621989;"Michael-Neumann-Gasse";3372;"H"
1264593945;1085617031;"Heiligenstädter Brücke";1210;"H"
1264593967;1085618953;"Praterstern";2100;"R"
1264593968;1085619545;"Rueppgasse";312;"R"
1264593969;1085624169;"Volkertplatz";2683;"R"
1264593970;1085617035;"Heinestraße";;"R"
1264593971;1085623374;"Taborstraße";2685;"R"
1264593972;1085620272;"Leopoldsgasse";2398;"R"
1264593973;1085618466;"Obere Augartenstraße";2399;"R"
1264593974;1085618466;"Obere Augartenstraße";2399;"R"
1264593975;1085616353;"Gaußplatz";5547;"R"
1264593976;1085622504;"Wallensteinplatz";2202;"R"
1264593977;1085613809;"Brigittaplatz";2755;"R"
1264593978;1085621000;"Jägerstraße";2204;"R"
1264593979;1085622688;"Wexstraße";2534;"R"
1264593980;1085615340;"Gürtelbrücke";1201;"R"
1264593981;1085614301;"Döblinger Steg";1202;"R"
1264593982;1085617031;"Heiligenstädter Brücke";1203;"R"
1264593983;1085620678;"Muthgasse";1204;"R"
1264593984;1085621989;"Michael-Neumann-Gasse";3373;"R"
1264593985;1085616999;"Heiligenstadt";1308;"R"
1264594008;1085614430;"Engerthstraße/Traisengasse";622;"H"
1264594009;1085622156;"Traisengasse";2394;"H"
1264594010;1085620210;"Lorenz-Böhler-Unfallkrankenhaus";3002;"H"
1264594011;1085617057;"Dresdner Straße";318;"H"
1264594012;1085617488;"Höchstädtplatz";2494;"H"
1264594013;1085620996;"Lorenz-Müller-Gasse";2495;"H"
1264594014;1085622958;"Adalbert-Stifter-Straße/Jägerstraße";2647;"H"
1264594015;1085614131;"Dietmayrgasse";633;"H"
1264594016;1085615340;"Gürtelbrücke";634;"H"
1264594017;1085619120;"Spittelau";2498;"H"
1264594018;1085616498;"Glatzgasse";635;"H"
1264594019;1085618377;"Nußdorfer Straße";1230;"H"
1264594020;1085618377;"Nußdorfer Straße";640;"H"
1264594021;1085622589;"Weitlofgasse";1247;"H"
1264594022;1085622928;"Währinger Park";1231;"H"
1264594023;1085614069;"Cottagegasse";1279;"H"
1264594024;1085616565;"Gregor-Mendel-Straße";1280;"H"
1264594025;1085620158;"Linnéplatz";1281;"H"
1264594026;1085614289;"Dänenstraße";1268;"H"
1264594048;1085614289;"Dänenstraße";1282;"R"
1264594049;1085620158;"Linnéplatz";1293;"R"
1264594050;1085616565;"Gregor-Mendel-Straße";1294;"R"
1264594051;1085614069;"Cottagegasse";1295;"R"
1264594052;1085622928;"Währinger Park";1296;"R"
1264594053;1085616754;"Gymnasiumstraße";1297;"R"
1264594054;1085621773;"Sternwartestraße";1298;"R"
1264594055;1085618377;"Nußdorfer Straße";1269;"R"
1264594056;1085618377;"Nußdorfer Straße";640;"R"
1264594057;1085619120;"Spittelau";2499;"R"
1264594058;1085615340;"Gürtelbrücke";642;"R"
1264594059;1085614131;"Dietmayrgasse";643;"R"
1264594060;1085622958;"Adalbert-Stifter-Straße/Jägerstraße";2648;"R"
1264594061;1085620996;"Lorenz-Müller-Gasse";2496;"R"
1264594062;1085617488;"Höchstädtplatz";2999;"R"
1264594063;1085617057;"Dresdner Straße";323;"R"
1264594064;1085620210;"Lorenz-Böhler-Unfallkrankenhaus";3001;"R"
1264594065;1085621127;"Allerheiligenplatz";2459;"R"
1264594066;1085614430;"Engerthstraße/Traisengasse";622;"R"
1283010134;1085620517;"Meidling HauptstraÃŸe";1850;"H"
1283010135;1085619529;"Haschkagasse";3213;"H"
1283010136;1085623137;"Ruckergasse";1838;"H"
1283010137;1085617325;"Hohenbergstraße";1802;"H"
1283010138;1085619682;"Meidling, Schedifkaplatz";1848;"H"
1283010139;1085622718;"Wienerbergbrücke";790;"H"
1283010140;1085622924;"Am Europlatz";;"H"
1283010141;1085614343;"Eibesbrunnergasse";781;"H"
1283010142;1085614889;"Gesundheitszentrum Süd";1798;"H"
1283010143;1085622246;"Unfallkrankenhaus Meidling";710;"H"
1283010144;1085616158;"Klinik Favoriten";711;"H"
1283010145;1085623775;"Martin-Luther-King-Park";2570;"H"
1283010146;1085614109;"Davidgasse, Knöllgasse";712;"H"
1283010147;1085615237;"Belgradplatz";713;"H"
1283010148;1085624156;"Inzersdorfer Straße/Bernhardtstalgasse";701;"H"
1283010149;1085617149;"Herzgasse";714;"H"
1283010150;1085615058;"Arthaberplatz";715;"H"
1283010151;1085617746;"Leibnizgasse";689;"H"
1283010152;1085623829;"Antonsplatz";2578;"H"
1283010153;1085619348;"Reumannplatz";2579;"H"
1283010174;1085619348;"Reumannplatz";2579;"R"
1283010175;1085615058;"Arthaberplatz";717;"R"
1283010176;1085617149;"Herzgasse";718;"R"
1283010177;1085613602;"Fernkorngasse";709;"R"
1283010178;1085615237;"Belgradplatz";719;"R"
1283010179;1085614109;"Davidgasse, Knöllgasse";720;"R"
1283010180;1085623775;"Martin-Luther-King-Park";2569;"R"
1283010181;1085616158;"Klinik Favoriten";721;"R"
1283010182;1085622246;"Unfallkrankenhaus Meidling";1797;"R"
1283010183;1085614889;"Gesundheitszentrum Süd";814;"R"
1283010184;1085614343;"Eibesbrunnergasse";779;"R"
1283010185;1085622924;"Am Europlatz";;"R"
1283010186;1085622718;"Wienerbergbrücke";517;"R"
1283010187;1085619682;"Meidling, Schedifkaplatz";1847;"R"
1283010188;1085617325;"Hohenbergstraße";1832;"R"
1283010189;1085623137;"Ruckergasse";1801;"R"
1283010190;1085619529;"Haschkagasse";1837;"R"
1283010191;1085620517;"Meidling HauptstraÃŸe";1850;"R"
1285616436;1110881647;"Baden Josefsplatz";;"H"
1285616437;1110881660;"Baden Viadukt";5922;"H"
1285616438;1110881668;"Baden Leesdorf";5923;"H"
1285616439;1110883065;"Baden Landesklinikum";5946;"H"
1285616440;1110883057;"Baden Melkergründe";5924;"H"
1285616441;1110882446;"Pfaffstätten Rennplatz";5925;"H"
1285616442;1110882776;"Tribuswinkel-Josefsthal Bhf.";5926;"H"
1285616443;1110882737;"Traiskirchen Lokalbahn";5927;"H"
1285616444;1110882326;"Möllersdorf Lokalbahn";5928;"H"
1285616445;1110882318;"Eigenheimsiedlung Haltestelle";5929;"H"
1285616446;1110881874;"Guntramsdorf Lokalbahn";5930;"H"
1285616447;1110882345;"Neu-Guntramsdorf Lokalbahn";5931;"H"
1285616448;1110882887;"Wiener Neudorf Griesfeld";5932;"H"
1285616449;1110882897;"Wiener Neudorf Bahnhof";5933;"H"
1285616450;1110882215;"Maria Enzersdorf-Südstadt Bf.";5934;"H"
1285616451;1110882855;"Vösendorf SCS";5935;"H"
1285616452;1085623663;"Vösendorf-Siebenhirten";5936;"H"
1285616453;1110881445;"Schönbrunner Allee";5937;"H"
1285616454;1110881453;"Neu Erlaa";5938;"H"
1285616455;1110881474;"Inzersdorf Lokalbahn";5939;"H"
1285616456;1085616725;"Gutheil-Schoder-Gasse";5940;"H"
1285616457;1110881481;"Schöpfwerk";5941;"H"
1285616458;1085619682;"Meidling, Schedifkaplatz";5942;"H"
1285616459;1085618780;"Meidling";470;"H"
1285616460;1085620540;"Dörfelstraße";471;"H"
1285616461;1085615153;"Aßmayergasse";1748;"H"
1285616462;1085616302;"Flurschützstraße/Längenfeldgasse";1749;"H"
1285616463;1085620386;"Marx-Meidlinger-Straße";1750;"H"
1285616464;1085614351;"Eichenstraße";399;"H"
1285616465;1085620414;"Matzleinsdorfer Platz";400;"H"
1285616466;1085615319;"Kliebergasse";831;"H"
1285616467;1085615677;"Laurenzgasse";1751;"H"
1285616468;1085617647;"Johann-Strauß-Gasse";1752;"H"
1285616469;1085620495;"Mayerhofgasse";1753;"H"
1285616470;1085618687;"Paulanergasse";1754;"H"
1285616471;1085619341;"Resselgasse";4843;"H"
1285616472;1085618000;"Karlsplatz";1756;"H"
1285616473;1085618535;"Oper/Karlsplatz U";5943;"H"
1285616514;1085618535;"Oper/Karlsplatz U";5943;"R"
1285616515;1085619341;"Resselgasse";1709;"R"
1285616516;1085618687;"Paulanergasse";1711;"R"
1285616517;1085620495;"Mayerhofgasse";1712;"R"
1285616518;1085617647;"Johann-Strauß-Gasse";1713;"R"
1285616519;1085615677;"Laurenzgasse";1714;"R"
1285616520;1085615319;"Kliebergasse";1715;"R"
1285616521;1085620414;"Matzleinsdorfer Platz";851;"R"
1285616522;1085614351;"Eichenstraße";427;"R"
1285616523;1085620386;"Marx-Meidlinger-Straße";1716;"R"
1285616524;1085616302;"Flurschützstraße/Längenfeldgasse";1717;"R"
1285616525;1085615153;"Aßmayergasse";1718;"R"
1285616526;1085615153;"Aßmayergasse";1748;"R"
1285616527;1085620540;"Dörfelstraße";476;"R"
1285616528;1085618780;"Meidling";477;"R"
1285616529;1085619682;"Meidling, Schedifkaplatz";5900;"R"
1285616530;1110881481;"Schöpfwerk";5901;"R"
1285616531;1085616725;"Gutheil-Schoder-Gasse";5902;"R"
1285616532;1110881474;"Inzersdorf Lokalbahn";5903;"R"
1285616533;1110881453;"Neu Erlaa";5904;"R"
1285616534;1110881445;"Schönbrunner Allee";5905;"R"
1285616535;1085623663;"Vösendorf-Siebenhirten";5906;"R"
1285616536;1110882855;"Vösendorf SCS";5907;"R"
1285616537;1110882215;"Maria Enzersdorf-Südstadt Bf.";5908;"R"
1285616538;1110882897;"Wiener Neudorf Bahnhof";5909;"R"
1285616539;1110882887;"Wiener Neudorf Griesfeld";5910;"R"
1285616540;1110882345;"Neu-Guntramsdorf Lokalbahn";5911;"R"
1285616541;1110881874;"Guntramsdorf Lokalbahn";5912;"R"
1285616542;1110882318;"Eigenheimsiedlung Haltestelle";5913;"R"
1285616543;1110882326;"Möllersdorf Lokalbahn";5914;"R"
1285616544;1110882737;"Traiskirchen Lokalbahn";5915;"R"
1285616545;1110882776;"Tribuswinkel-Josefsthal Bhf.";5916;"R"
1285616546;1110882446;"Pfaffstätten Rennplatz";5917;"R"
1285616547;1110883057;"Baden Melkergründe";5918;"R"
1285616548;1110883065;"Baden Landesklinikum";5947;"R"
1285616549;1110881668;"Baden Leesdorf";5919;"R"
1285616550;1110881660;"Baden Viadukt";5920;"R"
1285616551;1110881647;"Baden Josefsplatz";;"R"
1285880998;1085618633;"Otto-Probst-Platz";2244;"H"
1285880999;1085622075;"Tesarekplatz";2231;"H"
1285881000;1085618639;"Otto-Probst-Straße";2232;"H"
1285881001;1085616284;"Frödenplatz";2257;"H"
1285881002;1085622737;"Wienerfeldgasse";2258;"H"
1285881003;1085619593;"Sahulkastraße";2259;"H"
1285881004;1085619239;"Raxstraße/Rudolfshügelgasse";2260;"H"
1285881005;1085622188;"Troststraße/Neilreichgasse";1930;"H"
1285881006;1085615698;"Laxenburger Str./Troststr.";1931;"H"
1285881007;1085615058;"Arthaberplatz";1932;"H"
1285881008;1085619090;"Quellenplatz";1933;"H"
1285881009;1085619348;"Reumannplatz";404;"H"
1285881010;1085623553;"Leebgasse/Siccardsburggasse";3713;"H"
1285881011;1085619090;"Quellenplatz";403;"H"
1285881013;1085616382;"Gellertplatz";405;"H"
1285881014;1085614569;"Schrankenberggasse";406;"H"
1285881015;1085623468;"Absberggasse";3435;"H"
1285881016;1085616369;"Geiereckstraße";408;"H"
1285881017;1085616939;"Geiselbergstraße";409;"H"
1285881018;1085621462;"Polkorabplatz";410;"H"
1285881019;1085616580;"Enkplatz";2009;"H"
1285881020;1085613746;"Braunhubergasse";2023;"H"
1285881021;1085621418;"Simmering";2024;"H"
1285881022;1085616002;"Fickeysstraße";2025;"H"
1285881023;1085622592;"Weißenböckstraße";2026;"H"
1285881024;1085622992;"Zentralfriedhof 1.Tor";2027;"H"
1285881025;1085622999;"Zentralfriedhof 2.Tor";2028;"H"
1285881026;1085623006;"Zentralfriedhof 3.Tor";4732;"H"
1285881027;1085623018;"Zentralfriedhof 4.Tor";2454;"H"
1285881028;1085621032;"Pantucekgasse/Widholzgasse";2297;"H"
1285881029;1085621038;"Leberberg";2298;"H"
1285881030;1085621044;"Svetelskystraße";2299;"H"
1285881031;1085622327;"Valiergasse";2679;"H"
1285881032;1085617888;"Kaiserebersdorf, Zinnergasse";2300;"H"
1285881072;1085617888;"Kaiserebersdorf, Zinnergasse";2300;"R"
1285881074;1085622327;"Valiergasse";2680;"R"
1285881075;1085621044;"Svetelskystraße";2312;"R"
1285881076;1085621038;"Leberberg";2313;"R"
1285881077;1085621032;"Pantucekgasse/Widholzgasse";2314;"R"
1285881078;1085623018;"Zentralfriedhof 4.Tor";2455;"R"
1285881079;1085623006;"Zentralfriedhof 3.Tor";4733;"R"
1285881080;1085622999;"Zentralfriedhof 2.Tor";2030;"R"
1285881081;1085622992;"Zentralfriedhof 1.Tor";2031;"R"
1285881082;1085622592;"Weißenböckstraße";2032;"R"
1285881083;1085616002;"Fickeysstraße";2033;"R"
1285881084;1085621418;"Simmering";2034;"R"
1285881085;1085613746;"Braunhubergasse";2035;"R"
1285881086;1085616580;"Enkplatz";2036;"R"
1285881088;1085623836;"Gottschalkgasse/Enkplatz";2584;"R"
1285881089;1085621462;"Polkorabplatz";415;"R"
1285881090;1085616939;"Geiselbergstraße";416;"R"
1285881091;1085616369;"Geiereckstraße";418;"R"
1285881092;1085623468;"Absberggasse";3434;"R"
1285881093;1085614569;"Schrankenberggasse";420;"R"
1285881094;1085616382;"Gellertplatz";421;"R"
1285881095;1085619348;"Reumannplatz";422;"R"
1285881096;1085619090;"Quellenplatz";423;"R"
1285881097;1085613644;"Laxenburger Str./Gudrunstr.";342;"R"
1285881098;1085619090;"Quellenplatz";343;"R"
1285881099;1085615058;"Arthaberplatz";1924;"R"
1285881100;1085615698;"Laxenburger Str./Troststr.";1925;"R"
1285881101;1085622188;"Troststraße/Neilreichgasse";1926;"R"
1285881102;1085619239;"Raxstraße/Rudolfshügelgasse";2254;"R"
1285881103;1085619593;"Sahulkastraße";2255;"R"
1285881104;1085622737;"Wienerfeldgasse";2256;"R"
1285881105;1085616284;"Frödenplatz";2261;"R"
1285881106;1085618639;"Otto-Probst-Straße";2252;"R"
1285881107;1085622075;"Tesarekplatz";2253;"R"
1285881108;1085618633;"Otto-Probst-Platz";2244;"R"
1286622133;1085622620;"Westbahnhof";5669;"H"
1286622134;1085616665;"Gumpendorfer Straße";5670;"H"
1286622135;1085623720;"Sechshauser Gürtel";5761;"H"
1286622136;1085616347;"Gaudenzdorfer Gürtel";5671;"H"
1286622137;1085615014;"Arbeitergasse/Gürtel";5672;"H"
1286622138;1085614351;"Eichenstraße";5673;"H"
1286622139;1085620414;"Matzleinsdorfer Platz";5674;"H"
1286622141;1085623330;"Bernhardtstalgasse";407;"H"
1286622142;1085618162;"Neilreichgasse";402;"H"
1286622143;1085619090;"Quellenplatz";403;"H"
1286622144;1085619348;"Reumannplatz";404;"H"
1286622145;1085616382;"Gellertplatz";405;"H"
1286622146;1085614569;"Schrankenberggasse";406;"H"
1286622147;1085623468;"Absberggasse";;"H"
1286622148;1085616369;"Geiereckstraße";408;"H"
1286622149;1085616939;"Geiselbergstraße";409;"H"
1286622150;1085621462;"Polkorabplatz";410;"H"
1286622151;1085616580;"Enkplatz";412;"H"
1286622174;1085616580;"Enkplatz";412;"R"
1286622175;1085623836;"Gottschalkgasse/Enkplatz";2584;"R"
1286622176;1085621462;"Polkorabplatz";415;"R"
1286622177;1085616939;"Geiselbergstraße";416;"R"
1286622178;1085616369;"Geiereckstraße";418;"R"
1286622179;1085623468;"Absberggasse";;"R"
1286622180;1085614569;"Schrankenberggasse";420;"R"
1286622181;1085616382;"Gellertplatz";421;"R"
1286622182;1085619348;"Reumannplatz";422;"R"
1286622183;1085619090;"Quellenplatz";423;"R"
1286622184;1085618162;"Neilreichgasse";424;"R"
1286622185;1085623330;"Bernhardtstalgasse";411;"R"
1286622186;1085619107;"Knöllgasse";425;"R"
1286622187;1085620414;"Matzleinsdorfer Platz";3853;"R"
1286622188;1085614351;"Eichenstraße";5654;"R"
1286622189;1085623340;"Margaretenstraße";5655;"R"
1286622190;1085616347;"Gaudenzdorfer Gürtel";5656;"R"
1286622191;1085616665;"Gumpendorfer Straße";5657;"R"
1286622192;1085622620;"Westbahnhof";5658;"R"
1289620394;1085619682;"Meidling, Schedifkaplatz";2959;"H"
1289620395;1085622924;"Am Europlatz";;"H"
1289620396;1085614343;"Eibesbrunnergasse";781;"H"
1289620397;1085614889;"Gesundheitszentrum Süd";782;"H"
1289620398;1085623223;"Clemens-Holzmeister-Straße";2607;"H"
1289620399;1085614730;"Altdorferstraße";783;"H"
1289620400;1085621686;"Stefan-Fadinger-Platz";784;"H"
1289620401;1085616749;"Gußriegelstraße";785;"H"
1289620402;1085619239;"Raxstraße/Rudolfshügelgasse";786;"H"
1289620403;1085615708;"Laxenburger Straße/Raxstraße";787;"H"
1289620405;1085614565;"Daumegasse";788;"H"
1289620406;1085614753;"Altes Landgut";789;"H"
1289620407;1085618232;"Neulandschule";791;"H"
1289620408;1085616064;"Florian-Geyer-Gasse";792;"H"
1289620409;1085621337;"Siedlung Südost";793;"H"
1289620411;1085615647;"Langsulzgasse";794;"H"
1289620412;1085620727;"Männertreugasse";795;"H"
1289620413;1085620491;"Max-Mauermann-Gasse";796;"H"
1289620414;1085621876;"Swatoschgasse";822;"H"
1289620415;1085621401;"Grillgasse";797;"H"
1289620416;1085614816;"Am Kanal";798;"H"
1289620417;1085620217;"Lorystraße";1063;"H"
1289620418;1085616580;"Enkplatz";412;"H"
1289620444;1085616580;"Enkplatz";412;"R"
1289620445;1085620217;"Lorystraße";2587;"R"
1289620446;1085614816;"Am Kanal";800;"R"
1289620447;1085621401;"Grillgasse";816;"R"
1289620448;1085621876;"Swatoschgasse";821;"R"
1289620449;1085620491;"Max-Mauermann-Gasse";817;"R"
1289620450;1085620727;"Männertreugasse";818;"R"
1289620451;1085615647;"Langsulzgasse";819;"R"
1289620452;1085621337;"Siedlung Südost";802;"R"
1289620453;1085616064;"Florian-Geyer-Gasse";803;"R"
1289620454;1085618232;"Neulandschule";804;"R"
1289620455;1085614753;"Altes Landgut";806;"R"
1289620456;1085614565;"Daumegasse";808;"R"
1289620457;1085615708;"Laxenburger Straße/Raxstraße";1941;"R"
1289620459;1085619239;"Raxstraße/Rudolfshügelgasse";810;"R"
1289620460;1085616749;"Gußriegelstraße";811;"R"
1289620461;1085621686;"Stefan-Fadinger-Platz";812;"R"
1289620462;1085623223;"Clemens-Holzmeister-Straße";813;"R"
1289620463;1085614889;"Gesundheitszentrum Süd";814;"R"
1289620464;1085614343;"Eibesbrunnergasse";779;"R"
1289620465;1085622924;"Am Europlatz";;"R"
